[ 1391769ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 1511703ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 1631737ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 2664048ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 2773959ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 2893956ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3013991ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3133981ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3253999ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3374328ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3493942ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3613961ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3733971ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3854047ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 3973921ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4093928ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4213933ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4333972ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4453954ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4573960ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4694143ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4813937ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 4933989ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5054027ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5173886ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5293892ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5413899ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5533892ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5653916ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5773931ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 5893916ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6014045ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6133925ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6253921ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6373963ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6494043ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6613908ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6734292ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6853966ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 6973908ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7093937ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7213912ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7334078ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7453892ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7573916ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7694010ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7814050ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 7934075ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8053989ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8173938ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8303990ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8413974ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8533976ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8654054ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8773972ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 8893976ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9013952ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9133956ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9253980ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9373952ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9493973ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9614031ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9734010ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9853984ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[ 9973939ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10094280ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10213957ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10334085ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10453960ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10573962ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10693956ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10813977ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[10933965ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11053977ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11173984ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11293951ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11413936ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11533957ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11653968ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11773981ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[11893997ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12014015ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12133954ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12253991ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12373953ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12493946ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12614023ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12734093ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12853949ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[12973958ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13093970ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13213958ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13333965ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13454438ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13573955ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13694059ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13813974ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
[13934036ms] [WARNING] The resource https://fonts.reown.com/KHTeka-Medium.woff2 was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://web3tv2.dev/video/documentaries/chapters-1781695903225-1h0z?autoplay=true&list=:0
